"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"2313",795.044451812619,1.40290937525162,0.271810405388644,5.16135272027459,2.45171736930035e-07,2.23347652963565e-06,"yes"
"79712",455.996065821848,1.16437534171662,0.225611238620277,5.16098111440432,2.45658964441153e-07,2.23587692271645e-06,"yes"
"9340",76.9499417519989,2.71399892926701,0.525868390136761,5.16098510610457,2.45653725794779e-07,2.23587692271645e-06,"yes"
"1646",5220.83878199127,3.14538036447296,0.609861337813902,5.15753363829856,2.50223907103284e-07,2.27225135450856e-06,"yes"
"9173",12.9021839382286,1.93866549383067,0.37613514335496,5.15417271712138,2.54753061919356e-07,2.30918342339327e-06,"yes"
"7078",29116.4075366244,1.34573159033046,0.261152941208177,5.15304014614836,2.5629706923707e-07,2.32107363971061e-06,"yes"
"1071",189.707963290165,4.04046978326426,0.784229595719019,5.1521516215666,2.57514697487268e-07,2.32998925245724e-06,"yes"
"5334",228.965539328051,1.62028570900376,0.314787276408253,5.14724015370427,2.64346809406638e-07,2.38856224213855e-06,"yes"
"5350",223.41908794395,2.28285966405732,0.44407441231684,5.1407142603581,2.73696016020918e-07,2.46080174188488e-06,"yes"
"57528",10.0651638219868,2.20449565556092,0.429456334121118,5.13322421957618,2.84820253749057e-07,2.55163711863846e-06,"yes"
"31",4226.78930538233,2.82856579120914,0.551510863582856,5.1287580680343,2.91659874476834e-07,2.60694853495022e-06,"yes"
"158326",454.991183056908,1.56131029096696,0.304445259200758,5.12837774208003,2.92249591994631e-07,2.6076752657128e-06,"yes"
"114800",406.408251604752,2.21392739413159,0.432133828990659,5.12324480428364,3.00322021667691e-07,2.67492702632449e-06,"yes"
"9475",2129.49225561367,1.05718110808327,0.206356054499125,5.12309227199219,3.00565169012191e-07,2.67590023743726e-06,"yes"
"114036",18.0450652411704,2.21371474981767,0.432971006231042,5.11284755320635,3.17338391170533e-07,2.81270174027736e-06,"yes"
"122970",136.456313260176,1.55689375470124,0.304741393177954,5.10890148025309,3.24037250325635e-07,2.86699093504137e-06,"yes"
"91369",2243.2217342418,1.42384799071149,0.278884312048382,5.10551482890322,3.29895115638985e-07,2.91752817534354e-06,"yes"
"11260",1655.56693105142,1.27919841995797,0.250636511533471,5.10379917168269,3.32901556555397e-07,2.93891493413106e-06,"yes"
"4131",1968.02873333881,1.64329902776408,0.321973302772537,5.10383629205745,3.32836229420587e-07,2.93891493413106e-06,"yes"
"386597",11.937439764095,2.42176945037844,0.475163862511012,5.096703772001,3.45618506911175e-07,3.03642949346535e-06,"yes"
"8932",2173.71237359174,1.13811755819349,0.223532066586282,5.09151807870119,3.55207996329259e-07,3.11110526846314e-06,"yes"
"286",32.2624208888287,2.33092617890002,0.458252804622034,5.08655081952539,3.64634047003403e-07,3.18947076475143e-06,"yes"
"6386",3780.70729161846,1.20552616041936,0.237148279755778,5.08342781006401,3.7068350238784e-07,3.23813424922454e-06,"yes"
"8644",2773.85144759352,2.08921372646493,0.411233094342989,5.08036380146589,3.76712739480749e-07,3.28219595640877e-06,"yes"
"51057",197.84700612213,1.21609589219469,0.239520152927165,5.07721741712684,3.83002521221805e-07,3.32829190941749e-06,"yes"
"11259",763.228254967077,2.21759670591069,0.437132181931009,5.0730575271639,3.91474088225391e-07,3.39747833320056e-06,"yes"
"56135",16.4403349792928,2.04982890916966,0.404134821086544,5.07214128111643,3.93364164855652e-07,3.41091955009541e-06,"yes"
"2690",2999.72848245545,1.93007733506203,0.380558034542896,5.0717030252175,3.94271330645995e-07,3.41582188366776e-06,"yes"
"5126",12.345256948702,5.06662551362413,0.999491476029789,5.06920332502478,3.99484295374775e-07,3.45649030807603e-06,"yes"
"7075",921.566085397429,1.39923330900669,0.276298692443672,5.06420532298372,4.10107458010326e-07,3.53463465427011e-06,"yes"
"27147",432.934317880528,1.16568647260321,0.230209535547945,5.06358900307341,4.11436160960762e-07,3.54455799531153e-06,"yes"
"56648",166.964887314233,1.05370631262953,0.208190141071777,5.06126902650135,4.16475062203772e-07,3.58179305863459e-06,"yes"
