"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"83690",1056.2456058322,-2.41271676152003,0.67830405056877,-3.55698415702652,0.000375136770760634,0.00145844361742711,"yes"
"10319",277.267624336265,-2.18523486308381,0.614769897496603,-3.55455735874882,0.00037861591637173,0.00146996820522956,"yes"
"57596",28.2903575911426,-1.30791778853123,0.368007321807348,-3.55405371313762,0.000379341729800218,0.00147250012692114,"yes"
"119016",26.3658871733269,-1.22231146952394,0.344019319725137,-3.55303147073409,0.000380818903508323,0.00147680004354304,"yes"
"1945",191.090847025348,-1.64849813533663,0.464612656743036,-3.54811284499373,0.000388001949115963,0.0015023237034058,"yes"
"101927905",8.33598122752716,-2.25659814358564,0.636264061422075,-3.54663775688046,0.000390180689576698,0.00150929774386868,"yes"
"2974",14.4708284018576,-4.1585375475155,1.17293941312727,-3.54539842465355,0.000392020045051651,0.00151523972934584,"yes"
"7504",26.8011271184537,-1.74188002026397,0.491371227346753,-3.5449369505609,0.000392707009799316,0.00151730813935027,"yes"
"101929374",5.60181570592608,-2.40660124939638,0.678979188035578,-3.5444403772657,0.000393447480658091,0.00151958160307503,"yes"
"101928747",5.86190817028607,-2.11527768167937,0.596958311195012,-3.54342613547825,0.000394963934006323,0.00152455468307925,"yes"
"725",60.2041027416191,-3.1478401411581,0.889206094508192,-3.54005686713059,0.000400040822480441,0.00154087799555147,"yes"
"100506776",16.9464034380223,-1.26087963737813,0.356283396769933,-3.53897950005324,0.000401677044881959,0.00154598865704905,"yes"
"10265",336.109042246842,-1.19318310579761,0.337236653703973,-3.53811809212469,0.000402989780724966,0.00155074253895839,"yes"
"389337",1010.12272236832,-1.12873930600282,0.319095086867061,-3.53731333529767,0.000404219803734475,0.00155517636520519,"yes"
"348487",1.70320166557777,-4.07452520572108,1.15225769124232,-3.53612324455658,0.000406045216312373,0.00156159817941801,"yes"
"5778",43.4652663953295,-1.41274938123875,0.399565491703575,-3.53571419597672,0.000406674408864788,0.00156311565576548,"yes"
"26230",36.0902539374602,-1.34382696073318,0.380087730650227,-3.53557048114724,0.000406895685032352,0.00156336487057701,"yes"
"3757",10.3039501934018,-2.47670150847146,0.701071949511605,-3.53273513538351,0.000411284299785636,0.00157780024948474,"yes"
