"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"442721",3.36903024613067,4.74233304254467,1.12575172061453,4.21259231116777,2.5245648672683e-05,0.000137714186686931,"yes"
"653190",18.3057637881965,2.63938056170094,0.62712812405684,4.20867835527292,2.56868730460733e-05,0.000139968247429626,"yes"
"28392",157.642495228656,-3.95477691581231,0.939919822059003,-4.20756837232022,2.58133314710542e-05,0.000140542374315435,"yes"
"48",3914.77384792218,2.30674453545794,0.548347209800182,4.20672248209035,2.59100996006796e-05,0.000141030817189211,"yes"
"340277",83.8483462921449,-1.37739020197511,0.327478355939699,-4.20604958157521,2.59873243515394e-05,0.000141335687568495,"yes"
"3512",25514.0336706365,-3.68416969789241,0.875911275046073,-4.20609918247556,2.59816244889909e-05,0.000141335687568495,"yes"
"10110",510.562806433143,3.04393486548657,0.723735358399622,4.20586728305985,2.60082833132167e-05,0.000141411196567264,"yes"
"105378828",39.0631530240603,1.08878591682318,0.258977531192351,4.20417134957742,2.62040377099467e-05,0.000142436796766033,"yes"
"2844",13.080616891281,2.20739622671653,0.525374345702437,4.20156835744463,2.65072181108076e-05,0.000143967328364324,"yes"
"6482",964.257353528926,1.0987568915258,0.261542337197435,4.20106703679246,2.65659906558782e-05,0.000144247339103243,"yes"
